Id,Starttime,#Flows,#Packets,#Srcaddr,#Dstaddr,#Bytes,#labels,#UDPUniqEst,#UDPUniqInt,#UDPTotEstFlow,#UDPTotIntFlow,#NewEstUDPCCIP,TotEstUDPCCIP,#NewIntUDPCCIP,TotIntUDPCCIP,TCPCCFlow,TCPCCBytes,WebFlows,GoogleFlows,CCHTTPBytes,CCHTTPFlow,CCHTTP69Flows,CCHTTO69Bytes,TCPCC67FLows,TCPCC62Flows,TCPCC70Flows,TCPCC71Flows,TCPCC80Flows,UDPCCNewEstBytes,WEBBytes,GoogleBytes,SSLGoogleFLows,SSLGoogleBytes,EstDNSFlows,EstDNSBytes,TCPCustEncFlows,TCPCustEncBytes,UDPEstBytes
4007,1202100,1782,5675,4,135,847070,5,0,0,0,0,0,222,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,78370,0,0,0
4008,1202400,1718,5289,6,109,679056,5,0,0,0,0,0,222,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,76990,0,0,0
4009,1202700,1781,5588,7,127,731712,5,0,0,0,0,0,222,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,79284,0,0,0
4010,1203000,1849,5818,4,172,915576,9,43,2,43,2,0,222,2,1095,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35284,3,27664,427,80552,0,0,16405
4011,1203300,1769,5481,5,119,630064,6,0,0,0,0,0,222,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,82292,0,0,0
4012,1203600,1820,5733,6,136,775584,5,0,0,0,0,0,222,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,82486,0,0,0
4013,1203900,1738,5402,3,109,703854,5,0,0,0,0,0,222,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,77356,0,0,0
4014,1204200,1703,5229,4,121,756600,6,0,0,0,0,0,222,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,73404,0,0,0
4015,1204500,1803,5512,4,123,658091,6,0,0,0,0,0,222,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,84658,0,0,0
4016,1204800,1786,5739,7,124,848562,5,0,0,0,0,0,222,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,79198,0,0,0
4017,1205100,1818,5794,7,151,826423,9,23,5,23,5,0,222,1,1096,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,84339,5,65264,423,80164,0,0,9203
4018,1205400,1755,5500,5,137,802950,9,16,1,16,1,0,222,0,1096,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17189,1,13374,404,76408,0,0,6074
4019,1205700,1737,5521,5,126,794850,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,76192,0,0,0
4020,1206000,1747,5324,5,117,677965,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,79004,0,0,0
4021,1206300,1779,5585,4,112,656970,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,81618,0,0,0
4022,1206600,1776,5455,6,137,723771,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,78886,0,0,0
4023,1206900,1733,5502,6,114,767495,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,77706,0,0,0
4024,1207200,1782,5402,4,133,649296,9,15,3,15,3,0,222,0,1096,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,51651,3,40206,403,76526,0,0,6061
4025,1207500,1745,5433,5,153,722821,9,25,1,25,1,0,222,0,1096,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20141,1,16326,397,75010,0,0,10876
4026,1207800,1802,5636,4,129,806019,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,81768,0,0,0
4027,1208100,1779,5793,4,120,879082,7,0,0,0,0,0,222,0,1096,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33542,2,25912,418,79152,0,0,0
4028,1208400,1774,5610,6,118,786814,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,79690,0,0,0
4029,1208700,1744,5491,8,117,864935,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,77048,0,0,0
4030,1209000,1758,5401,6,126,638719,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,77852,0,0,0
4031,1209300,1779,5675,6,137,844235,9,17,2,17,2,0,222,0,1096,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36436,2,28816,415,78466,0,0,6877
4032,1209600,1795,5572,6,137,712150,7,22,0,22,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,81084,0,0,8786
4033,1209900,1798,5625,5,128,761333,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,81130,0,0,0
4034,1210200,1722,5435,5,119,745391,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,76474,0,0,0
4035,1210500,1747,5199,1,110,564623,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,78148,0,0,0
4036,1210800,1779,5678,5,126,853909,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,80308,0,0,0
4037,1211100,1759,5512,3,108,700908,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,80806,0,0,0
4038,1211400,1839,5932,6,179,953923,9,39,1,39,1,0,222,0,1096,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16747,1,12932,431,81312,0,0,14985
4039,1211700,1745,5306,4,129,627087,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,76890,0,0,0
4040,1212000,1720,5247,2,109,622359,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,75686,0,0,0
4041,1212300,1761,5387,5,121,619515,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,79462,0,0,0
4042,1212600,1786,5435,4,115,581564,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,81916,0,0,0
4043,1212900,1791,5522,4,133,685683,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,80598,0,0,0
4044,1213200,1695,5171,5,110,624911,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,73250,0,0,0
4045,1213500,1802,5452,3,162,653571,7,39,0,39,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,79588,0,0,14707
4046,1213800,1773,5652,4,135,787995,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,80584,0,0,0
4047,1214100,1810,5531,5,110,645528,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,82330,0,0,0
4048,1214400,1761,5545,3,126,773964,5,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,81320,0,0,0
4049,1214700,1751,5233,3,123,607738,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,75458,0,0,0
4050,1215000,1696,5382,4,111,743704,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,76372,0,0,0
4051,1215300,1766,5548,5,126,744994,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,80374,0,0,0
4052,1215600,1852,5761,3,159,754881,7,39,0,39,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,83290,0,0,14945
4053,1215900,1780,5738,3,119,954385,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,80230,0,0,0
4054,1216200,1729,5299,6,114,677971,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,76452,0,0,0
4055,1216500,1787,5468,7,126,692593,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,78866,0,0,0
4056,1216800,1762,5490,3,121,768712,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,79436,0,0,0
4057,1217100,1789,5659,6,112,744065,6,0,0,0,0,0,222,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,81676,0,0,0
4058,1217400,1826,5940,6,165,1002010,9,35,2,35,2,0,222,2,1098,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,93416,1,89601,432,81810,0,0,14169
4059,1217700,1756,5459,5,118,752258,8,2,0,2,0,0,222,0,1098,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,66027,1,62212,414,78380,0,0,943
4060,1218000,1735,5543,3,120,865979,6,0,0,0,0,0,222,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,77250,0,0,0
4061,1218300,1826,5841,5,121,815302,5,0,0,0,0,0,222,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,85252,0,0,0
4062,1218600,1790,5574,4,122,715563,6,0,0,0,0,0,222,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,82314,0,0,0
4063,1218900,1734,5420,3,118,790197,6,0,0,0,0,0,222,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,75814,0,0,0
4064,1219200,1754,5365,4,116,621845,5,0,0,0,0,0,222,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,78338,0,0,0
4065,1219500,1866,6063,4,166,941314,9,36,3,36,3,0,222,1,1099,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,212963,3,201518,445,84018,0,0,14664
4066,1219800,1753,5286,2,112,593262,6,0,0,0,0,0,222,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,78496,0,0,0
4067,1220100,1796,5495,5,122,627121,6,0,0,0,0,0,222,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,81540,0,0,0
4068,1220400,1776,5487,3,128,694500,6,0,0,0,0,0,222,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,79254,0,0,0
4069,1220700,1705,5324,4,109,681933,5,0,0,0,0,0,222,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,77650,0,0,0
4070,1221000,1832,5766,3,119,748690,6,0,0,0,0,0,222,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,83626,0,0,0
4071,1221300,1794,5651,2,128,832320,6,0,0,0,0,0,222,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,80880,0,0,0
4072,1221600,1800,5574,4,153,799008,9,34,3,34,3,0,222,2,1101,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,166241,4,154796,404,76610,0,0,14296
4073,1221900,1735,5453,3,130,735533,6,0,0,0,0,0,222,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,77264,0,0,0
4074,1222200,1815,5658,2,119,659856,6,0,0,0,0,0,222,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,86284,0,0,0
4075,1222500,1789,5559,5,119,713277,6,0,0,0,0,0,222,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,81880,0,0,0
4076,1222800,1714,5193,5,117,619775,5,0,0,0,0,0,222,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,74648,0,0,0
4077,1223100,1739,5306,4,115,654353,5,0,0,0,0,0,222,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,78044,0,0,0
4078,1223400,1841,5752,4,127,692156,6,0,0,0,0,0,222,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,85392,0,0,0
4079,1223700,1803,5756,5,158,877281,9,32,4,32,4,0,222,1,1102,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,223022,4,207762,416,78892,0,0,11942
4080,1224000,1742,5432,4,121,732823,5,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,78270,0,0,0
4081,1224300,1804,5537,5,127,693375,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,80520,0,0,0
4082,1224600,1719,5280,6,113,643947,5,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,77506,0,0,0
4083,1224900,1807,5624,4,121,760334,5,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,82472,0,0,0
4084,1225200,1797,5598,5,124,718142,5,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,80850,0,0,0
4085,1225500,1752,5582,3,122,838968,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,80144,0,0,0
4086,1225800,1768,5543,5,156,848837,9,33,1,33,1,0,222,0,1102,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,83103,1,79288,413,77766,0,0,13171
4087,1226100,1825,5862,4,125,810873,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,84950,0,0,0
4088,1226400,1773,5653,4,121,813919,5,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,79716,0,0,0
4089,1226700,1714,5292,5,109,695486,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,76066,0,0,0
4090,1227000,1799,5508,4,134,723287,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,78974,0,0,0
4091,1227300,1823,5645,6,109,662849,5,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,85076,0,0,0
4092,1227600,1721,5393,4,119,747290,5,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,77476,0,0,0
4093,1227900,1824,5675,5,159,826722,7,33,0,33,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,78942,0,0,13169
4094,1228200,1708,5198,4,122,614603,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,78122,0,0,0
4095,1228500,1852,5792,3,125,785913,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,85430,0,0,0
4096,1228800,1737,5577,4,116,847436,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,79596,0,0,0
4097,1229100,1776,5740,2,118,905645,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,81006,0,0,0
4098,1229400,1751,5373,4,113,662728,6,0,0,0,0,0,222,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,77226,0,0,0
4099,1229700,1825,5943,3,152,1039651,9,30,3,30,3,0,222,2,1104,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,257782,3,246347,421,79500,0,0,11297
4100,1230000,1805,5530,5,114,676630,6,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,82078,0,0,0
4101,1230300,1761,5391,3,119,600940,6,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,79088,0,0,0
4102,1230600,1760,5412,4,121,668959,5,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,78970,0,0,0
4103,1230900,1722,5231,2,115,623980,5,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,75184,0,0,0
4104,1231200,1816,5721,4,123,716929,6,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,85520,0,0,0
4105,1231500,1790,6014,5,123,1089599,6,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,80614,0,0,0
4106,1231800,1797,5624,3,152,843566,9,30,3,30,3,0,222,0,1104,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,147367,3,135922,406,76774,0,0,11991
4107,1232100,1730,5275,2,119,614423,6,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,77612,0,0,0
4108,1232400,1860,5876,2,125,791700,6,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,86736,0,0,0
4109,1232700,1735,5277,3,109,601047,5,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,78474,0,0,0
4110,1233000,1778,5320,2,121,616942,5,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,77878,0,0,0
4111,1233300,1761,5473,5,125,711637,5,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,78804,0,0,0
4112,1233600,1812,5599,2,121,698607,6,0,0,0,0,0,222,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,83036,0,0,0
4113,1233900,1791,5717,5,155,881946,9,28,3,28,3,0,222,1,1105,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,194281,3,182846,414,78182,0,0,11004
4114,1234200,1798,5677,4,122,782009,6,0,0,0,0,0,222,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,81868,0,0,0
4115,1234500,1731,5343,3,111,673319,5,0,0,0,0,0,222,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,77478,0,0,0
4116,1234800,1774,5444,3,132,647121,5,0,0,0,0,0,222,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,77624,0,0,0
4117,1235100,1782,5644,3,118,737908,5,0,0,0,0,0,222,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,84368,0,0,0
4118,1235400,1797,5594,3,117,766880,6,0,0,0,0,0,222,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,78880,0,0,0
4119,1235700,1740,5425,4,125,733557,5,0,0,0,0,0,222,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,77908,0,0,0
4120,1236000,1797,5653,5,149,869584,9,27,3,27,3,0,222,1,1106,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,201855,3,190410,405,76584,0,0,10911
4121,1236300,1786,5638,4,114,717665,5,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,84900,0,0,0
4122,1236600,1804,5519,4,126,601498,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,81822,0,0,0
4123,1236900,1721,5375,5,116,796544,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,74650,0,0,0
4124,1237200,1751,5462,4,118,713472,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,77554,0,0,0
4125,1237500,1856,5943,5,130,825694,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,85298,0,0,0
4126,1237800,1755,5613,5,119,823272,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,78458,0,0,0
4127,1238100,1807,5726,6,144,899311,9,27,1,27,1,0,222,0,1106,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,81521,1,77706,433,81376,0,0,10078
4128,1238400,1814,5598,3,132,701416,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,80362,0,0,0
4129,1238700,1716,5080,5,111,505814,5,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,76386,0,0,0
4130,1239000,1809,5676,5,123,683896,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,83908,0,0,0
4131,1239300,1785,5704,3,126,881926,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,79798,0,0,0
4132,1239600,1767,5392,6,123,684736,5,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,76910,0,0,0
4133,1239900,1770,5970,3,151,1157954,7,26,0,26,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,76370,0,0,10758
4134,1240200,1826,5882,2,119,850954,5,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,85704,0,0,0
4135,1240500,1772,5412,3,122,672211,5,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,78414,0,0,0
4136,1240800,1453,4686,3,108,697131,5,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,67352,0,0,0
4137,1241100,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,1241400,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,1241700,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,1242000,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,1242300,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,1242600,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,1242900,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,1243200,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,1243500,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,1243800,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,1244100,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,1244400,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,1244700,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,1245000,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,1245300,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,1245600,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,1245900,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,1246200,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,1246500,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,1246800,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,1247100,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,1247400,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,1247700,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,1248000,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,1248300,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,1248600,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,1248900,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,1249200,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,1249500,0,0,0,0,0,0,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
